OBJECTID,ID_SERV,INFO,NOM,AIRE_JEUX,ATHLETISME,BASEBALL_S,BASKETBALL,FOOTBALL,JEUX_EAU,RANDONNEE,ROULI_ROUL,SOCCER,SKI_FOND,TENNIS,TOBBOGAN_G,VOLLEY_BALL,PATIN_ROUE,RAQUETTES,PATAUGEOIRE,PISC_EXT,PATINOIRE_E,SUM_SERVICES,Shape_Length,Shape_Area,HECTARES,HaTypo,TypoParcCL6
877,7265.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC ROSEMONT-18e AVENUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.752026698904160,9939.715936152451800,0.993971593615245,a- Moins de 1 ha,A
928,6821.000000000000000,KIRKLAND,LACROIX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,515.131814402001740,9989.818794927368800,0.998981879492737,a- Moins de 1 ha,A
929,6827.000000000000000,KIRKLAND,TERRY FOX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169.955953928321890,1789.757744761506000,0.178975774476151,a- Moins de 1 ha,A
930,6814.000000000000000,KIRKLAND,GIBSON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,982.489683494968860,54252.568387207990000,5.425256838720799,c. 5 à 10 ha,E
931,6807.000000000000000,KIRKLAND,CHATEAU KIRKLAND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.664939775517936,567.810963039567580,0.056781096303957,a- Moins de 1 ha,A
932,6811.000000000000000,KIRKLAND,DRAGON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,463.331827913769250,9876.002229920961300,0.987600222992096,a- Moins de 1 ha,A
933,6817.000000000000000,KIRKLAND,HOLLEUFFER,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,695.104079980716280,28651.022524115189000,2.865102252411519,b. 1 à 5 ha,D
934,6812.000000000000000,KIRKLAND,ECCLESTONE,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,9,982.389298504793710,49759.412743207984000,4.975941274320799,b. 1 à 5 ha,D
935,6699.000000000000000,BEACONSFIELD-BAIE D'URFE,CHURCHILL,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,7,711.926215658576780,23328.015100004348000,2.332801510000435,b. 1 à 5 ha,D
936,6710.000000000000000,BEACONSFIELD-BAIE D'URFE,LAKEVIEW,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,203.461511093936620,2570.519053569190900,0.257051905356919,a- Moins de 1 ha,A
937,6698.000000000000000,BEACONSFIELD-BAIE D'URFE,CHRISTMAS,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,599.415682943484170,19709.052216277178000,1.970905221627718,b. 1 à 5 ha,C
938,6709.000000000000000,BEACONSFIELD-BAIE D'URFE,JOSEPH-HENRICO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,534.304112126456740,16936.622796204843000,1.693662279620484,b. 1 à 5 ha,B
939,6718.000000000000000,BEACONSFIELD-BAIE D'URFE,SAINT-EDMUND,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,747.564530020889610,26295.545559352675000,2.629554555935267,b. 1 à 5 ha,B
940,6701.000000000000000,BEACONSFIELD-BAIE D'URFE,DEVON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177.993342259864220,1980.054765411984100,0.198005476541198,a- Moins de 1 ha,A
941,6836.000000000000000,LACHINE,PARC JOHN GRAND,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,601.830664054887850,20820.405188514873000,2.082040518851487,b. 1 à 5 ha,B
943,6857.000000000000000,LACHINE,PARC ROSEWOOD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177.746242005992030,1337.470601402806300,0.133747060140281,a- Moins de 1 ha,A
944,6983.000000000000000,L'ILE-BIZARD-SAINTE-GENEVIEVE-SAINTE-ANNE-DE-BELLEVUE,PARC JONATHAN-WILSON,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7,908.069198737244160,24302.005149976252000,2.430200514997625,b. 1 à 5 ha,D
945,7076.000000000000000,PIERREFONDS-SENNEVILLE,JULIE-DAUTH,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,500.664327831446770,13652.509399974031000,1.365250939997403,b. 1 à 5 ha,B
947,7060.000000000000000,PIERREFONDS-SENNEVILLE,COURSOL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,194.814391739213730,2245.499650000594600,0.224549965000059,a- Moins de 1 ha,A
951,7065.000000000000000,PIERREFONDS-SENNEVILLE,EDGAR-BUDGE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,380.416065142153460,8404.108724594039800,0.840410872459404,a- Moins de 1 ha,A
953,6777.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,SHAKESPEARE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,579.687532354919880,13495.729781125876000,1.349572978112588,b. 1 à 5 ha,B
955,7099.000000000000000,PIERREFONDS-SENNEVILLE,SAINTE-SUZANNE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201.189006191321140,1900.115257823825700,0.190011525782383,a- Moins de 1 ha,A
956,7646.000000000000000,WESMOUNT,SUMMIT ET BELVEDERE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2974.076634729616200,243278.627256668460000,24.327862725666847,e. 20 ha et plus,F
958,7656.000000000000000,WESMOUNT,SOMERVILLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115.819222742741190,735.915319775478340,0.073591531977548,a- Moins de 1 ha,A
960,7644.000000000000000,WESMOUNT,BRUCE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135.573635312764820,1070.262569127149600,0.107026256912715,a- Moins de 1 ha,A
961,7670.000000000000000,POINTE-CLAIRE,DU VOYAGEUR,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2551.529060241724000,126992.384092558310000,12.699238409255830,d. 10 à 20 ha,E
963,7688.000000000000000,POINTE-CLAIRE,MARSH & STOCKWELL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272.394511209323240,2395.330600839323800,0.239533060083932,a- Moins de 1 ha,A
964,7673.000000000000000,POINTE-CLAIRE,ASHGROVE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307.000299010799320,3102.524079248282800,0.310252407924828,a- Moins de 1 ha,A
965,7678.000000000000000,POINTE-CLAIRE,DE BRESLAY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175.034866908023450,1907.625832169800800,0.190762583216980,a- Moins de 1 ha,A
966,7690.000000000000000,POINTE-CLAIRE,PENHURST,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.917263617130350,1487.615871887799600,0.148761587188780,a- Moins de 1 ha,A
967,7494.000000000000000,VILLE-MARIE,PARC FRAN€OIS-DOLLIER-DE- CASSON,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.433201182606330,1610.418899987480900,0.161041889998748,a- Moins de 1 ha,A
969,7496.000000000000000,VILLE-MARIE,PARC DES FAUBOURGS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,790.290573141716780,36035.757157066830000,3.603575715706683,b. 1 à 5 ha,B
970,7514.000000000000000,VILLE-MARIE,PARC DES VETERANS,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5,1602.675033632993100,47691.671844749886000,4.769167184474989,b. 1 à 5 ha,C
971,7499.000000000000000,VILLE-MARIE,PARC COUPAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.128442356942557,114.258372366741710,0.011425837236674,a- Moins de 1 ha,A
973,7409.000000000000000,GRANDS PARCS URBAINS,MONT-ROYAL,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,6,12038.477709818666000,1914239.321746108400000,191.423932174610830,e. 20 ha et plus,F
983,7413.000000000000000,PARCS NATURE,ILE DE LA VISITATION,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,9205.952996047943100,345572.893154093300000,34.557289315409328,e. 20 ha et plus,F
986,7709.000000000000000,MONTREAL-NORD,MONTY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,622.329870365193410,13822.751770530491000,1.382275177053049,b. 1 à 5 ha,C
987,7715.000000000000000,MONTREAL-NORD,TARDIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,538.996085750803100,11945.622659173912000,1.194562265917391,b. 1 à 5 ha,C
